section,category,description,region,date,metric,value
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-08,Patients Admitted to the Hospital,23
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-08,7-Day Average of Patients Admitted to the Hospital,22
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-09,Patients Admitted to the Hospital,10
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-09,7-Day Average of Patients Admitted to the Hospital,20
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-10,Patients Admitted to the Hospital,31
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-10,7-Day Average of Patients Admitted to the Hospital,20
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-11,Patients Admitted to the Hospital,12
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-11,7-Day Average of Patients Admitted to the Hospital,20
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-12,Patients Admitted to the Hospital,29
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-12,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-13,Patients Admitted to the Hospital,18
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-13,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-14,Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-14,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-15,Patients Admitted to the Hospital,25
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-15,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-16,Patients Admitted to the Hospital,14
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-16,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-17,Patients Admitted to the Hospital,29
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-17,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-18,Patients Admitted to the Hospital,16
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-18,7-Day Average of Patients Admitted to the Hospital,22
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-19,Patients Admitted to the Hospital,37
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-19,7-Day Average of Patients Admitted to the Hospital,23
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-20,Patients Admitted to the Hospital,18
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-20,7-Day Average of Patients Admitted to the Hospital,23
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-21,Patients Admitted to the Hospital,25
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-21,7-Day Average of Patients Admitted to the Hospital,23
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-22,Patients Admitted to the Hospital,10
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-22,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-23,Patients Admitted to the Hospital,8
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-23,7-Day Average of Patients Admitted to the Hospital,20
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-24,Patients Admitted to the Hospital,24
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-24,7-Day Average of Patients Admitted to the Hospital,20
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-25,Patients Admitted to the Hospital,25
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-25,7-Day Average of Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-26,Patients Admitted to the Hospital,19
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-26,7-Day Average of Patients Admitted to the Hospital,18
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-27,Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-27,7-Day Average of Patients Admitted to the Hospital,19
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-28,Patients Admitted to the Hospital,24
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-28,7-Day Average of Patients Admitted to the Hospital,19
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-29,Patients Admitted to the Hospital,17
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-29,7-Day Average of Patients Admitted to the Hospital,20
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-30,Patients Admitted to the Hospital,27
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-06-30,7-Day Average of Patients Admitted to the Hospital,22
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-01,Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-01,7-Day Average of Patients Admitted to the Hospital,23
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-02,Patients Admitted to the Hospital,32
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-02,7-Day Average of Patients Admitted to the Hospital,24
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-03,Patients Admitted to the Hospital,19
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-03,7-Day Average of Patients Admitted to the Hospital,24
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-04,Patients Admitted to the Hospital,26
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-04,7-Day Average of Patients Admitted to the Hospital,25
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-05,Patients Admitted to the Hospital,29
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-05,7-Day Average of Patients Admitted to the Hospital,26
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-06,Patients Admitted to the Hospital,26
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-06,7-Day Average of Patients Admitted to the Hospital,27
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-07,Patients Admitted to the Hospital,47
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-07,7-Day Average of Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-08,Patients Admitted to the Hospital,48
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-08,7-Day Average of Patients Admitted to the Hospital,32
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-09,Patients Admitted to the Hospital,43
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-09,7-Day Average of Patients Admitted to the Hospital,34
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-10,Patients Admitted to the Hospital,40
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-10,7-Day Average of Patients Admitted to the Hospital,37
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-11,Patients Admitted to the Hospital,17
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-11,7-Day Average of Patients Admitted to the Hospital,36
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-12,Patients Admitted to the Hospital,33
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-12,7-Day Average of Patients Admitted to the Hospital,36
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-13,Patients Admitted to the Hospital,36
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-13,7-Day Average of Patients Admitted to the Hospital,38
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-14,Patients Admitted to the Hospital,67
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-14,7-Day Average of Patients Admitted to the Hospital,41
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-15,Patients Admitted to the Hospital,38
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-15,7-Day Average of Patients Admitted to the Hospital,39
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-16,Patients Admitted to the Hospital,54
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-16,7-Day Average of Patients Admitted to the Hospital,41
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-17,Patients Admitted to the Hospital,47
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-17,7-Day Average of Patients Admitted to the Hospital,42
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-18,Patients Admitted to the Hospital,17
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-18,7-Day Average of Patients Admitted to the Hospital,42
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-19,Patients Admitted to the Hospital,29
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-19,7-Day Average of Patients Admitted to the Hospital,41
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-20,Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-20,7-Day Average of Patients Admitted to the Hospital,40
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-21,Patients Admitted to the Hospital,24
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-21,7-Day Average of Patients Admitted to the Hospital,34
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-22,Patients Admitted to the Hospital,48
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-22,7-Day Average of Patients Admitted to the Hospital,36
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-23,Patients Admitted to the Hospital,26
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-23,7-Day Average of Patients Admitted to the Hospital,32
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-24,Patients Admitted to the Hospital,42
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-24,7-Day Average of Patients Admitted to the Hospital,31
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-25,Patients Admitted to the Hospital,18
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-25,7-Day Average of Patients Admitted to the Hospital,31
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-26,Patients Admitted to the Hospital,23
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-26,7-Day Average of Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-27,Patients Admitted to the Hospital,41
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-27,7-Day Average of Patients Admitted to the Hospital,32
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-28,Patients Admitted to the Hospital,41
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-28,7-Day Average of Patients Admitted to the Hospital,34
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-29,Patients Admitted to the Hospital,27
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-29,7-Day Average of Patients Admitted to the Hospital,31
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-30,Patients Admitted to the Hospital,36
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-30,7-Day Average of Patients Admitted to the Hospital,33
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-31,Patients Admitted to the Hospital,27
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-07-31,7-Day Average of Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-01,Patients Admitted to the Hospital,14
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-01,7-Day Average of Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-02,Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-02,7-Day Average of Patients Admitted to the Hospital,31
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-03,Patients Admitted to the Hospital,30
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-03,7-Day Average of Patients Admitted to the Hospital,29
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-04,Patients Admitted to the Hospital,31
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-04,7-Day Average of Patients Admitted to the Hospital,28
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-05,Patients Admitted to the Hospital,31
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-05,7-Day Average of Patients Admitted to the Hospital,28
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-06,Patients Admitted to the Hospital,28
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-06,7-Day Average of Patients Admitted to the Hospital,27
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-07,Patients Admitted to the Hospital,22
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-07,7-Day Average of Patients Admitted to the Hospital,27
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-08,Patients Admitted to the Hospital,32
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-08,7-Day Average of Patients Admitted to the Hospital,29
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-09,Patients Admitted to the Hospital,17
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-09,7-Day Average of Patients Admitted to the Hospital,27
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-10,Patients Admitted to the Hospital,11
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-10,7-Day Average of Patients Admitted to the Hospital,25
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-11,Patients Admitted to the Hospital,28
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-11,7-Day Average of Patients Admitted to the Hospital,24
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-12,Patients Admitted to the Hospital,33
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-12,7-Day Average of Patients Admitted to the Hospital,24
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-13,Patients Admitted to the Hospital,15
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-13,7-Day Average of Patients Admitted to the Hospital,23
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-14,Patients Admitted to the Hospital,15
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-14,7-Day Average of Patients Admitted to the Hospital,22
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-15,Patients Admitted to the Hospital,14
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-15,7-Day Average of Patients Admitted to the Hospital,19
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-16,Patients Admitted to the Hospital,14
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-16,7-Day Average of Patients Admitted to the Hospital,19
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-17,Patients Admitted to the Hospital,21
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-17,7-Day Average of Patients Admitted to the Hospital,20
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-18,Patients Admitted to the Hospital,8
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-18,7-Day Average of Patients Admitted to the Hospital,17
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-19,Patients Admitted to the Hospital,16
Hospital Data,Hospital Level,Admissions (Daily),Colorado,2020-08-19,7-Day Average of Patients Admitted to the Hospital,15
